StartTime,EndTime,Asset,AcknowledgedBy,AcknowledgedDate,ActivePower,ActivePower10minrollingavg,AreValuesCaptured,AveragePrice,AverageWindSpeed,CanBeAcknowledged,ExpectedPower,ExpectedPower10minrollingavg,HasChildren,IsAcknowledged,IsAnnotated,IsLocked,Manufacturer,OperatingState,Path,PowerRated,Price,RevenueDelta,Severity,TemplateName,TotalRevenueLoss,Turbine,WindFarm,WindSpeed
2024-01-18T13:37:00Z,2024-01-18T14:01:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,1530.8009033203125,1487.774040060703,TRUE,29.83059390211684,13.754450542192233,FALSE,1500,1490.2708974049146,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-18 05:37:00],1500,29.699821048736577,0.9147813167527176,None,Windtopia Low Production,0.11877476897058542,GE01,Big Buffalo Wind Farm,13.283964157104492
2024-01-18T16:00:00Z,2024-01-18T16:36:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,1537.6405029296875,1519.0896727773272,TRUE,27.49378315142268,13.888507041757398,FALSE,1499.424113875633,1499.935301298457,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-18 08:00:00],1500,27.514065305964152,1.0514882241913797,None,Windtopia Low Production,,GE01,Big Buffalo Wind Farm,12.448077201843262
2024-01-18T16:47:00Z,2024-01-18T17:29:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,1525.017670689726,1524.769784160985,TRUE,28.370551888631287,13.80841002522563,FALSE,1497.8137579085596,1499.7532974848193,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-18 08:47:00],1500,28.804686262173124,0.8799870162943919,None,Windtopia Low Production,,GE01,Big Buffalo Wind Farm,13.69760036468506
2024-01-18T17:54:00Z,2024-01-18T19:22:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,795.8103637695312,-5.258776665,TRUE,31.046150899190025,11.081147854979209,FALSE,758.1563444636104,906.5996247,FALSE,FALSE,FALSE,FALSE,Truvale,Idling Mode,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-18 09:54:00],1500,32.77095155639648,1.233958042577951,None,Windtopia Low Production,-47.80245464,GE01,Big Buffalo Wind Farm,8.684021949768066
2024-01-18T20:59:00Z,2024-01-18T21:38:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,1034.7031394417345,1048.5760871492885,TRUE,34.242715090532855,10.10094663,FALSE,1301.7191426288452,1300.185245604981,FALSE,FALSE,FALSE,FALSE,Truvale,Idling Mode,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-18 12:59:00],1500,32.79731894844903,-8.75740849,None,Windtopia Low Production,-3.980135389,GE01,Big Buffalo Wind Farm,10.669153213500977
2024-01-19T01:25:00Z,2024-01-19T08:42:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,809.1182546118912,-4.255241871,TRUE,21.546735806311617,11.011337749415857,FALSE,965.8527039729228,875.5014470885324,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-18 17:25:00],1500,31.970926086321928,-5.011007601,None,Windtopia Low Production,-188.2438923,GE01,Big Buffalo Wind Farm,9.385702133178713
2024-01-19T09:19:00Z,2024-01-19T09:42:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,980.7438965,1184.793493614546,TRUE,40.15802278292629,10.88632637621366,FALSE,960.2004892441946,1293.6957348479928,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-19 01:19:00],1500,42.16453879021539,0.8662032914617775,None,Windtopia Low Production,-1.823026591,GE01,Big Buffalo Wind Farm,9.367162704467772
2024-01-19T14:38:00Z,2024-01-19T15:06:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,879.6871337890625,856.3698841,TRUE,25.174548864498796,9.558535799352878,FALSE,833.5081993055574,1016.6442722204368,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-19 06:38:00],1500,22.989444847827485,1.0616280674399805,None,Windtopia Low Production,-1.887024093,GE01,Big Buffalo Wind Farm,8.942131996154785
2024-01-19T15:39:00Z,2024-01-19T16:06:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,522.1213908037113,622.8079382926134,TRUE,14.738973088629333,8.474861712424474,FALSE,503.49051327049074,722.5333003082517,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-19 07:39:00],1500,13.539474518669977,0.9450877409214684,None,Windtopia Low Production,-0.634414716,GE01,Big Buffalo Wind Farm,7.9390764236450195
2024-01-19T16:12:00Z,2024-01-19T16:39:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,650.0464477539062,641.3094285885246,TRUE,12.214619350765656,8.609873791675918,FALSE,618.9661232535477,774.7173456732928,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-19 08:12:00],1500,11.399202123218112,0.3542909010347943,None,Windtopia Low Production,-0.640860016,GE01,Big Buffalo Wind Farm,8.176331520080566
2024-01-19T18:08:00Z,2024-01-19T18:40:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,838.1418371483979,869.7156303498231,TRUE,9.179069484,9.666129511728432,FALSE,917.2311921445704,1010.1264616135662,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-19 10:08:00],1500,9.179069484,-0.776901215,None,Windtopia Low Production,,GE01,Big Buffalo Wind Farm,9.223031044006348
2024-01-19T20:08:00Z,2024-01-19T20:44:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,403.8152465820313,700.1952541379944,TRUE,9.743242710214592,9.266765266,FALSE,285.4454661109935,824.0311423586572,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-19 12:08:00],1500,9.892732668558756,1.1710005942359638,None,Windtopia Low Production,-0.870863128,GE01,Big Buffalo Wind Farm,6.514404297
2024-01-20T05:20:00Z,2024-01-20T06:00:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,278.75769361266754,-5.399996281,TRUE,22.38072712761103,3.457059620809169,FALSE,232.75507492723477,23.5957484,FALSE,FALSE,FALSE,FALSE,Truvale,Idling Mode,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-19 21:20:00],1500,22.84183500349257,-5.439898842,None,Windtopia Low Production,,GE01,Big Buffalo Wind Farm,5.724222183227539
2024-01-20T06:18:00Z,2024-01-20T06:40:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,178.66970825195312,-5.338272248,TRUE,23.876250283851626,3.0183820129184857,FALSE,128.01179124862608,8.889834171765271,FALSE,FALSE,FALSE,FALSE,Truvale,Idling Mode,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-19 22:18:00],1500,24.236960280185276,1.2277939222865597,None,Windtopia Low Production,-0.116064319,GE01,Big Buffalo Wind Farm,5.069116592407227
2024-01-20T06:42:00Z,2024-01-20T07:05:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,63.83494882519106,61.828198119424215,TRUE,25.157322497336857,3.717180825262264,FALSE,9.234796607767692,51.70623577780251,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-19 22:42:00],1500,26.603821195162716,0.908555104,None,Windtopia Low Production,-0.213878484,GE01,Big Buffalo Wind Farm,4.178541183
2024-01-20T08:23:00Z,2024-01-20T08:44:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,209.57310485839844,215.06939150021657,TRUE,40.68103508096685,5.792843653072488,FALSE,172.50560695956074,256.1164474,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-20 00:23:00],1500,42.504352777777775,1.575530007281734,None,Windtopia Low Production,-0.620670952,GE01,Big Buffalo Wind Farm,5.543161392211914
2024-01-20T09:03:00Z,2024-01-20T09:25:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,153.36972045898438,173.2945537022032,TRUE,42.05472588,5.888873406848303,FALSE,100.53907196040728,218.65457757667892,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-20 01:03:00],1500,41.18941708424886,2.1760636158392375,None,Windtopia Low Production,-0.746951606,GE01,Big Buffalo Wind Farm,4.760006904602051
2024-01-20T10:33:00Z,2024-01-20T11:05:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,443.03656005859375,415.71002789865184,TRUE,37.881540798217415,8.034240850948759,FALSE,363.2315010552993,487.9512082,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-20 02:33:00],1500,37.34677781346639,2.980461806986613,None,Windtopia Low Production,-2.179036111,GE01,Big Buffalo Wind Farm,7.010352135
2024-01-20T12:21:00Z,2024-01-20T14:16:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,422.4043884277344,392.5648548275455,TRUE,28.028222912460077,8.569582052,FALSE,387.03704992042094,476.9688515,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-20 04:21:00],1500,26.231447777048743,0.9277364930677976,None,Windtopia Low Production,-9.000288979,GE01,Big Buffalo Wind Farm,7.1430559158325195
2024-01-20T14:17:00Z,2024-01-20T15:22:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,208.0509462205903,273.7214039428963,TRUE,26.235240488901884,6.617656181891075,FALSE,225.5523382488484,323.4869949553672,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-20 06:17:00],1500,23.954179787360296,-0.41923069,None,Windtopia Low Production,-1.6916906,GE01,Big Buffalo Wind Farm,6.0268754959106445
2024-01-20T15:24:00Z,2024-01-20T15:45:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,249.60283433625295,249.35204518074264,TRUE,22.537405345338342,6.531183501744998,FALSE,326.96277123828713,308.5222804888883,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-20 07:24:00],1500,21.47352206522624,-1.661190312,None,Windtopia Low Production,-0.457281745,GE01,Big Buffalo Wind Farm,6.7801289558410645
2024-01-20T16:12:00Z,2024-01-20T16:40:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,204.11670623524373,316.7872806899796,TRUE,18.28735243989387,6.827339425383565,FALSE,197.42161895410732,403.6988282777641,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-20 08:12:00],1500,17.324282089178954,0.6035927159189232,None,Windtopia Low Production,-0.590331776,GE01,Big Buffalo Wind Farm,5.854760646820068
2024-01-20T16:48:00Z,2024-01-20T17:10:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,151.3820610525027,137.03732368544772,TRUE,16.34679942772706,5.889595929342113,FALSE,77.24753354,181.1513810391505,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-20 08:48:00],1500,16.0436702,0.678129778,None,Windtopia Low Production,-0.247132609,GE01,Big Buffalo Wind Farm,5.271564483642578
2024-01-20T17:11:00Z,2024-01-20T17:39:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,372.9103698730469,215.22492561227705,TRUE,15.648764123489991,6.516049825374386,FALSE,268.9123303464776,262.8995783567548,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-20 09:11:00],1500,15.292311387549509,1.5903704041349795,None,Windtopia Low Production,,GE01,Big Buffalo Wind Farm,6.393458843231201
2024-01-20T18:15:00Z,2024-01-20T18:40:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,302.8107280398331,336.38808803901713,TRUE,15.295209746339976,7.1308293693020435,FALSE,375.73947838763047,376.1939991094206,FALSE,FALSE,TRUE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-20 10:15:00],1500,15.383925389183892,1.0770434562002662,None,Windtopia Low Production,-0.401328817,GE01,Big Buffalo Wind Farm,7.074870586395264
2024-01-20T19:55:00Z,2024-01-20T20:32:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,354.3355407714844,396.44855980646867,TRUE,17.949668541234264,7.782524122269345,FALSE,316.7004432855315,458.5605134379461,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-20 11:55:00],1500,20.135873362223307,0.757815557,None,Windtopia Low Production,-1.234906088,GE01,Big Buffalo Wind Farm,6.726839065551758
2024-01-20T20:43:00Z,2024-01-20T21:04:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,203.74459244825047,157.0595824397409,TRUE,22.70290559145671,6.224997461837122,FALSE,229.62732847654388,208.41249213432008,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-20 12:43:00],1500,23.94128358200921,-0.619665755,None,Windtopia Low Production,-0.432062155,GE01,Big Buffalo Wind Farm,6.065430641174316
2024-01-20T23:33:00Z,2024-01-20T23:55:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,738.5521900057299,698.9846489975088,TRUE,32.11304134318034,8.349066359350601,FALSE,869.0957329875138,809.7851882455066,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-20 15:33:00],1500,32.11304134318034,-4.192150193,None,Windtopia Low Production,-1.18872952,GE01,Big Buffalo Wind Farm,9.060343742370604
2024-01-21T00:44:00Z,2024-01-21T01:07:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,1246.7821583331563,902.2074888898632,TRUE,31.36644140742239,10.009830039025784,FALSE,1432.7367799967246,1117.9703785763566,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-20 16:44:00],1500,31.70818385442098,-5.896283332,None,Windtopia Low Production,-2.111971724,GE01,Big Buffalo Wind Farm,11.62791919708252
2024-01-21T07:52:00Z,2024-01-21T09:10:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,1531.4425048828125,996.7571288949422,TRUE,45.227030395485535,13.677807445901314,FALSE,1500,1493.613034000084,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-20 23:52:00],1500,49.86751159362793,1.5679594767763552,None,Windtopia Low Production,,GE01,Big Buffalo Wind Farm,15.02605438232422
2024-01-21T11:24:00Z,2024-01-21T11:47:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,1518.1489067273098,1267.144602010709,TRUE,38.90113056,11.631668057094338,FALSE,1497.865372264591,1410.1252839111337,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-21 03:24:00],1500,37.80849301410251,0.7668896063862762,None,Windtopia Low Production,-1.855533083,GE01,Big Buffalo Wind Farm,13.32300853729248
2024-01-21T19:32:00Z,2024-01-21T21:01:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,760.8638305664062,1212.302426582746,TRUE,18.795499147643717,10.462863826186805,FALSE,675.5890006726404,1425.648429309837,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-21 11:32:00],1500,22.85672613296509,1.9491034329169907,None,Windtopia Low Production,-24.83256969,GE01,Big Buffalo Wind Farm,8.390281677246094
2024-01-21T21:13:00Z,2024-01-21T21:38:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,483.0813903808594,686.6588778012535,TRUE,26.162913321834218,9.473572001889208,FALSE,390.4281753305986,823.5317042531261,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-21 13:13:00],1500,27.781002265930177,2.573999177,None,Windtopia Low Production,-1.633637754,GE01,Big Buffalo Wind Farm,7.161375045776367
2024-01-22T00:23:00Z,2024-01-22T00:47:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,554.0670608178219,837.9538334422049,TRUE,32.15941892846333,9.505665872466556,FALSE,398.3110506125667,1041.532547388979,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-21 16:23:00],1500,31.663833463456896,1.9221743208001296,None,Windtopia Low Production,-2.130455307,GE01,Big Buffalo Wind Farm,8.037560463
2024-01-22T01:16:00Z,2024-01-22T01:43:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,1499.836720241501,1321.8804301955818,TRUE,31.55417285145403,11.187194182127309,FALSE,1492.6503228126526,1405.7311938919595,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-21 17:16:00],1500,31.56056068,0.2268067320909295,None,Windtopia Low Production,-1.734099933,GE01,Big Buffalo Wind Farm,12.328933715820312
2024-01-22T14:44:00Z,2024-01-22T15:08:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,626.2234497070312,1292.178999443097,TRUE,22.228259362521975,11.147453109049202,FALSE,508.2075619193165,1436.7024367830893,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-22 06:44:00],1500,22.47256866531372,2.6521201419073788,None,Windtopia Low Production,-1.218212611,GE01,Big Buffalo Wind Farm,7.728291988372803
2024-01-22T18:58:00Z,2024-01-22T20:27:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,908.3766366038392,491.2676671088856,TRUE,19.70162394362421,9.510273425305328,FALSE,670.1392689,733.3000903612315,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-22 10:58:00],1500,22.97742276883738,5.778745238930058,None,Windtopia Low Production,-21.18040942,GE01,Big Buffalo Wind Farm,8.742431641
2024-01-22T22:20:00Z,2024-01-23T01:51:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,134.69419860839844,-8.441798329,TRUE,32.20938705595522,2.0756721401193223,FALSE,93.9434022,27.625120557372405,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-22 14:20:00],1500,30.563856546529134,1.2455014955148307,None,Windtopia Low Production,-0.415559618,GE01,Big Buffalo Wind Farm,4.684332847595215
2024-01-23T09:28:00Z,2024-01-23T10:01:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,39.80916505895927,70.16458441067056,TRUE,50.105958435031766,3.712253502999933,FALSE,5.659278241285193,114.45193296310568,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-23 01:28:00],1500,48.93284378,1.8089763925549185,None,Windtopia Low Production,-0.789448608,GE01,Big Buffalo Wind Farm,3.1051182746887207
2024-01-23T10:02:00Z,2024-01-23T13:04:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,139,131.4770085803869,TRUE,39.11326872745062,3.300130503,FALSE,104.69242980849867,149.5673113450705,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-23 02:02:00],1500,31.403113469017875,1.0773645195700114,None,Windtopia Low Production,-3.356143556,GE01,Big Buffalo Wind Farm,4.807460784912109
2024-01-23T14:23:00Z,2024-01-23T16:35:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,777.1831014871082,992.4318714636172,TRUE,29.18932743771787,10.563796164605488,FALSE,725.5447413,1186.7366896882972,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-23 06:23:00],1500,28.209464727783203,2.104814428775527,None,Windtopia Low Production,-18.20987062,GE01,Big Buffalo Wind Farm,8.733508110046387
2024-01-23T16:50:00Z,2024-01-23T17:11:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,1028.441895,1055.1641604487372,TRUE,27.572946060216193,10.648780890865943,FALSE,922.6314046655934,1285.6702130879585,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-23 08:50:00],1500,27.623435198169283,2.922849210090512,None,Windtopia Low Production,-1.917681365,GE01,Big Buffalo Wind Farm,9.241408348083496
2024-01-23T17:30:00Z,2024-01-23T18:03:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,1399.2721806520706,1317.1391292837036,TRUE,27.890614479671328,11.201027610272332,FALSE,1444.6937968092109,1426.6893701904246,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-23 09:30:00],1500,27.93016403778924,-1.268633211,None,Windtopia Low Production,-1.63769969,GE01,Big Buffalo Wind Farm,11.590479850769045
2024-01-23T23:33:00Z,2024-01-23T23:54:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,1399.875209309318,717.3151344412695,TRUE,48.65585533,8.700042006,FALSE,1439.3412555031184,857.9982419386388,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-23 15:33:00],1500,48.76886700439454,-1.924714358,None,Windtopia Low Production,-2.102869169,GE01,Big Buffalo Wind Farm,11.662372589111328
2024-01-24T00:05:00Z,2024-01-24T01:03:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,1516.2078656225597,1397.2676877596648,TRUE,47.63024661094848,11.930954930772456,FALSE,1481.030353854288,1473.0402130708512,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-23 16:05:00],1500,46.93463843744066,1.651043795972651,None,Windtopia Low Production,-5.061106562,GE01,Big Buffalo Wind Farm,11.915470123291016
2024-01-24T02:07:00Z,2024-01-24T02:28:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,785.1712646484375,1037.6899826512788,TRUE,45.987952926423816,9.989489079086669,FALSE,738.1833251995376,1258.2147155941989,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-23 18:07:00],1500,45.987952926423816,2.160879147485659,None,Windtopia Low Production,-3.057036679,GE01,Big Buffalo Wind Farm,8.614236831665039
2024-01-24T06:38:00Z,2024-01-24T07:01:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,1531.5443115234375,1330.0792914338226,TRUE,37.99338891962227,12.44905047487539,FALSE,1500.4748989759246,1413.5537994812862,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-23 22:38:00],1500,38.34837395057678,1.1914614507967674,None,Windtopia Low Production,-1.469333523,GE01,Big Buffalo Wind Farm,12.535141944885254
2024-01-24T07:55:00Z,2024-01-24T08:16:00Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,1531.7574462890625,1502.500325,TRUE,44.42680414912477,13.135811790124665,FALSE,1500,1496.549137491132,FALSE,FALSE,FALSE,FALSE,Truvale,Load Operation,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Low Productionl_GE01 2024-01-23 23:55:00],1500,47.39711840820313,1.5052114421048464,None,Windtopia Low Production,-0.51132457,GE01,Big Buffalo Wind Farm,13.479022979736328
